Templates,label
"File <stdin>, line 1, in <module> [CODE][SEP]File caffepb.py, line 28, in <module> type=None),[SEP]File <*>python2.7/site-packages/google/protobuf/descriptor.py, line 652, in __new__ _message.Message._CheckCalledFromGeneratedFile()[SEP]TypeError: Descriptors should not be created directly, but only retrieved from their parent.",0
"File <stdin>, line 1, in <module> [CODE][SEP]File <*>python3.4/site-packages/tensorflow/__init__.py, line 23, in <module> from tensorflow.python import *[SEP]File <*>python3.4/site-packages/tensorflow/python/__init__.py, line 48, in <module> from tensorflow.python import pywrap_tensorflow[SEP]File <*>python3.4/site-packages/tensorflow/python/pywrap_tensorflow.py, line 28, in <module> _pywrap_tensorflow = swig_import_helper()[SEP]File <*>python3.4/site-packages/tensorflow/python/pywrap_tensorflow.py, line 24, in swig_import_helper _mod = imp.load_module('_pywrap_tensorflow', fp, pathname, description)[SEP]File <*>python3.4/imp.py, line 243, in load_module return load_dynamic(name, filename, file)[SEP]ImportError: dlopen(/Library/Frameworks/Python.framework/Versions/3.4/lib/python3.4/site-packages/tensorflow/python/_pywrap_tensorflow.so, 10): Library not loaded: @rpath/libcudart.7.5.dylib",0
"File <stdin>, line 1, in <module> [CODE][SEP]ImportError: cannot import name Nadam",0
"File custom_op.py, line 19, in <module> grad = tf.gradients(my_op(a), [a])[0][SEP]File <*>python3.5/site-packages/tensorflow/python/framework/function.py, line 528, in __call__ return call_function(self._definition, *args, **kwargs)[SEP]File <*>python3.5/site-packages/tensorflow/python/framework/function.py, line 267, in call_function compute_shapes=False)[SEP]File <*>python3.5/site-packages/tensorflow/python/framework/ops.py, line 2285, in create_op raise TypeError(""Input #%d is not a tensor: %s"" % (idx, a))[SEP]TypeError: Input #0 is not a tensor: <tensorflow.python.ops.variables.Variable object at 0x1080d2710>",0
"File trainer_deepMnist.py, line 109, in <module> x: mnist.test.images, y_: mnist.test.labels, keep_prob: 1.0}))[SEP]File <*>python2.7/dist-packages/tensorflow/python/framework/ops.py, line 559, in eval return _eval_using_default_session(self, feed_dict, self.graph, session)[SEP]File <*>python2.7/dist-packages/tensorflow/python/framework/ops.py, line 3648, in _eval_using_default_session return session.run(tensors, feed_dict)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 710, in run run_metadata_ptr)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 908, in _run feed_dict_string, options, run_metadata)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 958, in _do_run target_list, options, run_metadata)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 978, in _do_call raise type(e)(node_def, op, message)[SEP]tensorflow.python.framework.errors.ResourceExhaustedError: OOM when allocating tensor with shape[10000,32,28,28] [[Node: Conv2D = Conv2D[T=DT_FLOAT, data_format=""NHWC"", padding=""SAME"", strides=[1, 1, 1, 1], use_cudnn_on_gpu=true, _device=""/job:localhost/replica:0/task:0/gpu:0""](Reshape, Variable_2/read)]]",0
"File <*>/model.py, line 109, in <module> output_actual: batch[1][SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 698, in run run_metadata_ptr)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 838, in _run fetch_handler = _FetchHandler(self._graph, fetches)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 355, in __init__ self._fetch_mapper = _FetchMapper.for_fetch(fetches)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 181, in for_fetch return _ListFetchMapper(fetch)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 288, in __init__ self._mappers = [_FetchMapper.for_fetch(fetch) for fetch in fetches][SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 178, in for_fetch (fetch, type(fetch)))[SEP]TypeError: Fetch argument None has invalid type <type 'NoneType'>",0
"File <*>python2.7/site-packages/theano/sandbox/gpuarray/__init__.py, line 20, in <module> import pygpu[SEP]File <*>/__init__.py, line 7, in <module> from . import gpuarray, elemwise, reduction[SEP]File <*>/elemwise.py, line 3, in <module> from .dtypes import dtype_to_ctype, get_common_dtype[SEP]File <*>/dtypes.py, line 6, in <module> from . import gpuarray[SEP]ImportError: cannot import name gpuarray",0
"File train_lstm.py, line 66, in <module> model.embedding_placeholder: data.glove_vec})[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 382, in run run_metadata_ptr)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 655, in _run feed_dict_string, options, run_metadata)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 723, in _do_run target_list, options, run_metadata)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 743, in _do_call raise type(e)(node_def, op, message)[SEP]tensorflow.python.framework.errors.OutOfRangeError: PaddingFIFOQueue '_0_batching/padding_fifo_queue' is closed and has insufficient elements (requested 50, current size 0) [[Node: batching = QueueDequeueMany[_class=[""loc:@batching/padding_fifo_queue""], component_types=[DT_INT32, DT_INT32], timeout_ms=-1, _device=""/job:localhost/replica:0/task:0/cpu:0""](batching/padding_fifo_queue, batching/n)]] [[Node: batching/_9 = _Recv[client_terminated=false, recv_device=""/job:localhost/replica:0/task:0/gpu:0"", send_device=""/job:localhost/replica:0/task:0/cpu:0"", send_device_incarnation=1, tensor_name=""edge_1191_batching"", tensor_type=DT_INT32, _device=""/job:localhost/replica:0/task:0/gpu:0""]()]]",0
"File test_classifier.py, line 48, in <module> score = model.evaluate(x, y, batch_size=16)[SEP]File <*>/site-packages/keras/models.py, line 655, in evaluate sample_weight=sample_weight)[SEP]File <*>/site-packages/keras/engine/training.py, line 1131, in evaluate batch_size=batch_size)[SEP]File <*>/site-packages/keras/engine/training.py, line 959, in _standardize_user_data exception_prefix='model input')[SEP]File <*>/site-packages/keras/engine/training.py, line 108, in standardize_input_data str(array.shape))[SEP]Exception: Error when checking model input: expected convolution2d_input_1 to have shape (None, 3, 150, 150) but got array with shape (1, 3, 150, 198)`",0
"File <*>/main, line 132, in <module> apply_weights_OP = tf.matmul(activation_OP, Weights, name=""apply_weights"")[SEP]File <*>python3.5/dist-packages/tensorflow/python/ops/math_ops.py, line 1346, in matmul name=name)[SEP]File <*>python3.5/dist-packages/tensorflow/python/ops/gen_math_ops.py, line 1271, in _mat_mul transpose_b=transpose_b, name=name)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/op_def_library.py, line 703, in apply_op op_def=op_def)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/ops.py, line 2312, in create_op set_shapes_for_outputs(ret)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/ops.py, line 1704, in set_shapes_for_outputs shapes = shape_func(op)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/common_shapes.py, line 94, in matmul_shape inner_a.assert_is_compatible_with(inner_b)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/tensor_shape.py, line 108, in assert_is_compatible_with % (self, other))[SEP]ValueError: Dimensions 3 and 4 are not compatible",0
"File <*>python3.5/dist-packages/tensorflow/python/client/session.py, line 715, in _do_call return fn(*args)[SEP]File <*>python3.5/dist-packages/tensorflow/python/client/session.py, line 697, in _run_fn status, run_metadata)[SEP]File <*>python3.5/contextlib.py, line 66, in __exit__ next(self.gen)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/errors.py, line 450, in raise_exception_on_not_ok_status pywrap_tensorflow.TF_GetCode(status))[SEP]tensorflow.python.framework.errors.FailedPreconditionError: Attempting to use uninitialized value auc/false_positives [[Node: auc/false_positives/read = Identity[T=DT_FLOAT, _class=[""loc:@auc/false_positives""], _device=""/job:localhost/replica:0/task:0/cpu:0""](auc/false_positives)]]",0
"File <*>/mlp_.py, line 152, in <module> train_auc = sess.run(auc, feed_dict={X: batch_xs, y: batch_ys, dropout_keep_prob:1.})[SEP]File <*>python3.5/dist-packages/tensorflow/python/client/session.py, line 372, in run run_metadata_ptr)[SEP]File <*>python3.5/dist-packages/tensorflow/python/client/session.py, line 636, in _run feed_dict_string, options, run_metadata)[SEP]File <*>python3.5/dist-packages/tensorflow/python/client/session.py, line 708, in _do_run target_list, options, run_metadata)[SEP]File <*>python3.5/dist-packages/tensorflow/python/client/session.py, line 728, in _do_call raise type(e)(node_def, op, message)[SEP]tensorflow.python.framework.errors.FailedPreconditionError: Attempting to use uninitialized value auc/false_positives [[Node: auc/false_positives/read = Identity[T=DT_FLOAT, _class=[""loc:@auc/false_positives""], _device=""/job:localhost/replica:0/task:0/cpu:0""](auc/false_positives)]]",0
"File <*>/gridsearch.py, line 43, in <module> model.fit(x,y)[SEP]File <*>/site-packages/keras/wrappers/scikit_learn.py, line 135, in fit **self.filter_sk_params(self.build_fn.__call__))[SEP]TypeError: __call__() missing 1 required positional argument: 'x'",0
"File <*>/main.py, line 13, in <module> autoencoder1.train()[SEP]File <*>/AutoEncoder.py, line 74, in train _, c = sess.run([optimizer, cost], feed_dict={X: batch_xs})[SEP]TypeError: unhashable type: 'numpy.ndarray'",0
"File <*>python2.7/dist-packages/django/core/handlers/base.py, line 149, in get_response response = self.process_exception_by_middleware(e, request)[SEP]File <*>python2.7/dist-packages/django/core/handlers/base.py, line 147, in get_response response = wrapped_callback(request, *callback_args, **callback_kwargs)[SEP]File <*>/views.py, line 27, in home output=loaded_model.predict(img_np)[SEP]File <*>python2.7/dist-packages/keras/models.py, line 671, in predict return self.model.predict(x, batch_size=batch_size, verbose=verbose)[SEP]File <*>python2.7/dist-packages/keras/engine/training.py, line 1161, in predict check_batch_dim=False)[SEP]File <*>python2.7/dist-packages/keras/engine/training.py, line 108, in standardize_input_data str(array.shape))[SEP]Exception: Error when checking : expected dense_input_1 to have shape (None, 784) but got array with shape (784, 1)",0
"File <*>python3.5/dist-packages/tensorflow/python/framework/common_shapes.py, line 594, in call_cpp_shape_fn status)[SEP]File <*>python3.5/contextlib.py, line 66, in exit next(self.gen)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/errors.py, line 463, in raise_exception_on_not_ok_status pywrap_tensorflow.TF_GetCode(status))[SEP]tensorflow.python.framework.errors.InvalidArgumentError: Shape must be rank 0 but is rank 1",0
"File my_test.py, line 51, in [FUNC] [CODE][SEP]File <*>python3.5/dist-packages/tensorflow/python/ops/parsing_ops.py, line 640, in parse_single_sequence_example feature_list_dense_defaults, example_name, name)[SEP]File <*>python3.5/dist-packages/tensorflow/python/ops/parsing_ops.py, line 837, in _parse_single_sequence_example_raw name=name)[SEP]File <*>python3.5/dist-packages/tensorflow/python/ops/gen_parsing_ops.py, line 285, in _parse_single_sequence_example name=name)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/op_def_library.py, line 749, in apply_op op_def=op_def)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/ops.py, line 2382, in create_op set_shapes_for_outputs(ret)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/ops.py, line 1783, in set_shapes_for_outputs shapes = shape_func(op)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/common_shapes.py, line 596, in call_cpp_shape_fn raise ValueError(err.message)[SEP]ValueError: Shape must be rank 0 but is rank 1",0
"File <string>, line 1, in <module> [CODE][SEP]File <*>/setup.py, line 339, in <module> cmdclass=cmdclass,[SEP]File <*>python3.5/core.py, line 148, in setup dist.run_commands()[SEP]File <*>python3.5/dist.py, line 955, in run_commands self.run_command(cmd)[SEP]File <*>python3.5/dist.py, line 974, in run_command cmd_obj.run()[SEP]File <*>python3.5/site-packages/setuptools-28.7.1-py3.5.egg/setuptools/command/egg_info.py, line 279, in run [CODE][SEP]File <*>python3.5/site-packages/setuptools-28.7.1-py3.5.egg/setuptools/command/egg_info.py, line 306, in find_sources [CODE][SEP]File <*>python3.5/site-packages/setuptools-28.7.1-py3.5.egg/setuptools/command/egg_info.py, line 533, in run [CODE][SEP]File <*>python3.5/site-packages/setuptools-28.7.1-py3.5.egg/setuptools/command/egg_info.py, line 562, in add_defaults [CODE][SEP]File <*>python3.5/site-packages/setuptools-28.7.1-py3.5.egg/setuptools/command/py36compat.py, line 36, in add_defaults [CODE][SEP]File <*>python3.5/site-packages/setuptools-28.7.1-py3.5.egg/setuptools/command/py36compat.py, line 119, in _add_defaults_ext [CODE][SEP]File <*>python3.5/cmd.py, line 299, in get_finalized_command cmd_obj.ensure_finalized()[SEP]File <*>python3.5/cmd.py, line 107, in ensure_finalized self.finalize_options()[SEP]File <*>python3.5/site-packages/Cython/Distutils/build_ext.py, line 19, in finalize_options self.distribution.ext_modules)[SEP]File <*>python3.5/site-packages/Cython/Build/Dependencies.py, line 809, in cythonize aliases=aliases)[SEP]File <*>python3.5/site-packages/Cython/Build/Dependencies.py, line 752, in create_extension_list **kwds))[SEP]TypeError: __init__() missing 3 required positional arguments: 'feature_name', 'feature_description', and 'feature_check'",0
"File test.py, line 45, in <module> (x_train, _), (x_test, _) = data[SEP]ValueError: too many values to unpack (expected 2)",0
"File <*>python3.5/site-packages/tensorflow/python/client/session.py, line 972, in _do_call return fn(*args)[SEP]File <*>python3.5/site-packages/tensorflow/python/client/session.py, line 954, in _run_fn status, run_metadata)[SEP]File <*>python3/contextlib.py, line 66, in __exit__ next(self.gen)[SEP]File <*>python3.5/site-packages/tensorflow/python/framework/errors.py, line 463, in raise_exception_on_not_ok_status pywrap_tensorflow.TF_GetCode(status))[SEP]tensorflow.python.framework.errors.InvalidArgumentError: Input to reshape is a tensor with 313600 values, but the requested shape requires a multiple of 4608 [[Node: Reshape_1 = Reshape[T=DT_FLOAT, Tshape=DT_INT32, _device=""/job:localhost/replica:0/task:0/cpu:0""](dropout/mul, Reshape_1/shape)]]",0
"File <stdin>, line 1, in <module> [CODE][SEP]File <*>python2.7/site-packages/tensorflow/__init__.py, line 23, in <module> from tensorflow.python import *[SEP]File <*>python2.7/site-packages/tensorflow/python/__init__.py, line 49, in <module> from tensorflow.python import pywrap_tensorflow[SEP]File <*>python2.7/site-packages/tensorflow/python/pywrap_tensorflow.py, line 21, in <module> _pywrap_tensorflow = swig_import_helper()[SEP]File <*>python2.7/site-packages/tensorflow/python/pywrap_tensorflow.py, line 20, in swig_import_helper return importlib.import_module('_pywrap_tensorflow')[SEP]File <*>python2.7/__init__.py, line 37, in import_module __import__(name)[SEP]ImportError: No module named _pywrap_tensorflow",0
"File <*>/demo.py, line 18, in <module> from fast_rcnn.test import im_detect[SEP]File <*>/test.py, line 16, in <module> import caffe[SEP]File <*>/__init__.py, line 1, in <module> from .pycaffe import Net, SGDSolver, NesterovSolver, AdaGradSolver, RMSPropSolver, AdaDeltaSolver, AdamSolver[SEP]File <*>/pycaffe.py, line 13, in <module> from ._caffe import Net, SGDSolver, NesterovSolver, AdaGradSolver, \[SEP]ImportError: No module named _caffe",0
"File <*>/site-packages/tensorflow/python/client/session.py, line 1021, in _do_call return fn(*args)[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 1003, in _run_fn status, run_metadata)[SEP]File <*>/contextlib.py, line 66, in __exit__ next(self.gen)[SEP]File <*>/site-packages/tensorflow/python/framework/errors_impl.py, line 469, in raise_exception_on_not_ok_status pywrap_tensorflow.TF_GetCode(status))[SEP]tensorflow.python.framework.errors_impl.InternalError: Blas SGEMM launch failed : a.shape=(100, 784), b.shape=(784, 256), m=100, n=256, k=784 [[Node: MatMul = MatMul[T=DT_FLOAT, transpose_a=false, transpose_b=false, _device=""/job:localhost/replica:0/task:0/gpu:0""](_recv_Placeholder_0/_7, Variable/read)]] [[Node: Mean/_15 = _Recv[client_terminated=false, recv_device=""/job:localhost/replica:0/task:0/cpu:0"", send_device=""/job:localhost/replica:0/task:0/gpu:0"", send_device_incarnation=1, tensor_name=""edge_35_Mean"", tensor_type=DT_FLOAT, _device=""/job:localhost/replica:0/task:0/cpu:0""]()]]",0
"File <*>python35/site-packages/tensorflow/python/client/session.py, line 972, in _do_call return fn(*args)[SEP]File <*>python35/site-packages/tensorflow/python/client/session.py, line 954, in _run_fn status, run_metadata)[SEP]File <*>python35/contextlib.py, line 66, in __exit__ next(self.gen)[SEP]File <*>python35/site-packages/tensorflow/python/framework/errors.py, line 463, in raise_exception_on_not_ok_status pywrap_tensorflow.TF_GetCode(status))[SEP]tensorflow.python.framework.errors.InvalidArgumentError: You must feed a value for placeholder tensor 'Placeholder' with dtype float [[Node: Placeholder = Placeholder[dtype=DT_FLOAT, shape=[], _device=""/job:localhost/replica:0/task:0/cpu:0""]()]]",0
"File neural_network.py, line 48, in <module> print(sess.run(loss), feed_dict={xs:x_data, ys:y_data})[SEP]File <*>python35/site-packages/tensorflow/python/client/session.py, line 717, in run run_metadata_ptr)[SEP]File <*>python35/site-packages/tensorflow/python/client/session.py, line 915, in _run feed_dict_string, options, run_metadata)[SEP]File <*>python35/site-packages/tensorflow/python/client/session.py, line 965, in _do_run target_list, options, run_metadata)[SEP]File <*>python35/site-packages/tensorflow/python/client/session.py, line 985, in _do_call raise type(e)(node_def, op, message)[SEP]tensorflow.python.framework.errors.InvalidArgumentError: You must feed a value for placeholder tensor 'Placeholder' with dtype float [[Node: Placeholder = Placeholder[dtype=DT_FLOAT, shape=[], _device=""/job:localhost/replica:0/task:0/cpu:0""]()]]",0
"File add_1.py, line 13, in <module> saver = tf.train.Saver([y]) raise TypeError(""Variable to save is not a Variable: %s"" % var)[SEP]TypeError: Variable to save is not a Variable: Tensor(""add_3:0"", shape=(), dtype=int32, device=/job:local/task:3)",0
"File <*>/site-packages/tensorflow/python/framework/tensor_shape.py, line 451, in __init__ dims_iter = iter(dims)[SEP]File <*>/site-packages/tensorflow/python/framework/ops.py, line 510, in __iter__ raise TypeError(""'Tensor' object is not iterable."")[SEP]TypeError: 'Tensor' object is not iterable.",0
"File <*>/test_placeholder.py, line 5, in <module> input = tf.placeholder(tf.int32, [batchSize, 5])[SEP]File <*>/site-packages/tensorflow/python/ops/array_ops.py, line 1579, in placeholder shape = tensor_shape.as_shape(shape)[SEP]File <*>/site-packages/tensorflow/python/framework/tensor_shape.py, line 821, in as_shape return TensorShape(shape)[SEP]File <*>/site-packages/tensorflow/python/framework/tensor_shape.py, line 457, in __init__ self._dims = [as_dimension(d) for d in dims_iter][SEP]File <*>/site-packages/tensorflow/python/framework/tensor_shape.py, line 457, in <listcomp> self._dims = [as_dimension(d) for d in dims_iter][SEP]File <*>/site-packages/tensorflow/python/framework/tensor_shape.py, line 378, in as_dimension return Dimension(value)[SEP]File <*>/site-packages/tensorflow/python/framework/tensor_shape.py, line 33, in __init__ self._value = int(value)[SEP]TypeError: int() argument must be a string, a bytes-like object or a number, not 'Tensor'",0
"File <*>python2.7/dist-packages/tensorflow/python/__init__.py, line 61, in <module> from tensorflow.python import pywrap_tensorflow[SEP]File <*>python2.7/dist-packages/tensorflow/python/pywrap_tensorflow.py, line 28, in <module> _pywrap_tensorflow = swig_import_helper()[SEP]File <*>python2.7/dist-packages/tensorflow/python/pywrap_tensorflow.py, line 24, in swig_import_helper _mod = imp.load_module('_pywrap_tensorflow', fp, pathname, description)[SEP]ImportError: libcudart.so.8.0: cannot open shared object file: No such file or directory",0
"File test_keras.py, line 52, in <module> model.fit(x_train, y_train, validation_data=(x_test, y_test), nb_epoch=epochs, batch_size=32)[SEP]File <*>python2.7/dist-packages/keras/models.py, line 664, in fit sample_weight=sample_weight)[SEP]File <*>python2.7/dist-packages/keras/engine/training.py, line 1068, in fit batch_size=batch_size)[SEP]File <*>python2.7/dist-packages/keras/engine/training.py, line 981, in _standardize_user_data exception_prefix='model input')[SEP]File <*>python2.7/dist-packages/keras/engine/training.py, line 113, in standardize_input_data str(array.shape))[SEP]ValueError: Error when checking model input: expected convolution2d_input_1 to have shape (None, 3, 32, 32) but got array with shape (50000, 32, 32, 3)",0
"File <string>, line 1, in <module> [CODE][SEP]IOError: [Errno 2] No such file or directory: '/private/var/folders/1p/7km73m0s2cvdfb1js3ct8_mh0000gn/T/pip-JMMIRP-build/setup.py'",0
"File convolutional.py, line 339, in <module> tf.app.run(main=main, argv=[sys.argv[0]] + unparsed)[SEP]File <*>python2.7/dist-packages/tensorflow/python/platform/app.py, line 44, in run _sys.exit(main(_sys.argv[:1] + flags_passthrough))[SEP]File convolutional.py, line 284, in main with tf.Session() as sess:[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 1187, in __init__ super(Session, self).__init__(target, graph, config=config)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 552, in __init__ self._session = tf_session.TF_NewDeprecatedSession(opts, status)[SEP]File <*>python2.7/contextlib.py, line 24, in __exit__ self.gen.next()[SEP]File <*>python2.7/dist-packages/tensorflow/python/framework/errors_impl.py, line 469, in raise_exception_on_not_ok_status pywrap_tensorflow.TF_GetCode(status))[SEP]tensorflow.python.framework.errors_impl.InternalError: Failed to create session.",0
"File <*>/site-packages/tensorflow/python/client/session.py, line 10, in [FUNC] [CODE][SEP]File <*>/contextlib.py, line 66, in __exit__ next(self.gen)[SEP]File <*>/contextlib.py, line 66, in [FUNC] [CODE][SEP]n_on_not_ok_status pywrap_tensorflow.TF_GetCode(status)) tensorflow.python.framework.errors_impl.InvalidArgumentError: Incompatible shapes: [10000,10] vs. [10000] [[Node: sub = Sub[T=DT_FLOAT, _device=""/job:localhost/replica:0/task:0/gpu:0""](Add, _recv_Placeholder_1_0/_7)]]",0
"File test1.py, line 43, in <module> c = sess.run(cost, feed_dict={X: train_X, Y: train_Y})[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 76, in [FUNC] [CODE][SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 96, in [FUNC] [CODE][SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 10, in [FUNC] [CODE][SEP]tensorflow.python.framework.errors_impl.InvalidArgumentError: Incompatible shapes: [10000,10] vs. [10000] [[Node: sub = Sub[T=DT_FLOAT, _device=""/job:localhost/replica:0/task:0/gpu:0""](Add, _recv_Placeholder_1_0/_7)]]",0
"File board.py, line 3, in <module> mnist = input_data.read_data_sets(r'Z:/downloads/MNIST dataset', one_hot=True)[SEP]File <*>/input_data.py, line 150, in read_data_sets train_images = extract_images(local_file)[SEP]File <*>/input_data.py, line 40, in extract_images buf = bytestream.read(rows * cols * num_images)[SEP]File <*>/gzip.py, line 274, in read return self._buffer.read(size)[SEP]TypeError: only integer scalar arrays can be converted to a scalar index",0
"File <*>python2.7/dist-packages/tensorflow/python/__init__.py, line 61, in <module> from tensorflow.python import pywrap_tensorflow[SEP]File <*>python2.7/dist-packages/tensorflow/python/pywrap_tensorflow.py, line 28, in <module> _pywrap_tensorflow = swig_import_helper()[SEP]File <*>python2.7/dist-packages/tensorflow/python/pywrap_tensorflow.py, line 24, in swig_import_helper _mod = imp.load_module('_pywrap_tensorflow', fp, pathname, description)[SEP]ImportError: libcudart.so.8.0: cannot open shared object file: No such file or directory Failed to load the native TensorFlow runtime.",0
"File train.py, line 6, in <module> vgg19.fit(nb_epoch=1)[SEP]File <*>/vgg19.py, line 84, in fit nb_val_samples=8[SEP]File <*>python2.7/dist-packages/keras/models.py, line 907, in fit_generator pickle_safe=pickle_safe)[SEP]File <*>python2.7/dist-packages/keras/engine/training.py, line 1378, in fit_generator callbacks._set_model(callback_model)[SEP]File <*>python2.7/dist-packages/keras/callbacks.py, line 32, in _set_model callback._set_model(model)[SEP]File <*>python2.7/dist-packages/keras/callbacks.py, line 493, in _set_model self.sess = KTF.get_session()[SEP]File <*>python2.7/dist-packages/keras/backend/tensorflow_backend.py, line 111, in get_session _initialize_variables()[SEP]File <*>python2.7/dist-packages/keras/backend/tensorflow_backend.py, line 200, in _initialize_variables sess.run(tf.variables_initializer(uninitialized_variables))[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 766, in run run_metadata_ptr)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 964, in _run feed_dict_string, options, run_metadata)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 1014, in _do_run target_list, options, run_metadata)[SEP]File <*>python2.7/dist-packages/tensorflow/python/client/session.py, line 1034, in _do_call raise type(e)(node_def, op, message)[SEP]tensorflow.python.framework.errors_impl.ResourceExhaustedError: OOM when allocating tensor with shape[4096] [[Node: Variable_43/Assign = Assign[T=DT_FLOAT, _class=[""loc:@Variable_43""], use_locking=true, validate_shape=true, _device=""/job:localhost/replica:0/task:0/gpu:0""](Variable_43, Const_59)]]",0
"File pymask.py, line 303, in <module> main(sys.argv)[SEP]File pymask.py, line 285, in main keras.callbacks.ProgbarLogger()[SEP]File <*>python3.6/site-packages/keras/engine/training.py, line 1557, in fit_generator class_weight=class_weight)[SEP]File <*>python3.6/site-packages/keras/engine/training.py, line 1314, in train_on_batch check_batch_axis=True)[SEP]File <*>python3.6/site-packages/keras/engine/training.py, line 1029, in _standardize_user_data exception_prefix='model input')[SEP]File <*>python3.6/site-packages/keras/engine/training.py, line 52, in standardize_input_data str(names))[SEP]ValueError: No data provided for ""input_1"". Need data for each key in: ['input_1']",0
"File <*>/tfclass.py, line 36, in <module> summary_writer = tf.summary.FileWriter('/home/sergo/work/logs',graph_def = sess.graph_def)[SEP]File <*>python3.6/site-packages/tensorflow/python/summary/writer/writer.py, line 308, in __init__ event_writer = EventFileWriter(logdir, max_queue, flush_secs)[SEP]File <*>python3.6/site-packages/tensorflow/python/summary/writer/event_file_writer.py, line 69, in __init__ gfile.MakeDirs(self._logdir)[SEP]File <*>python3.6/site-packages/tensorflow/python/lib/io/file_io.py, line 301, in recursive_create_dir pywrap_tensorflow.RecursivelyCreateDir(compat.as_bytes(dirname), status)[SEP]File <*>python3.6/contextlib.py, line 89, in __exit__ next(self.gen)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/errors_impl.py, line 469, in raise_exception_on_not_ok_status pywrap_tensorflow.TF_GetCode(status))[SEP]tensorflow.python.framework.errors_impl.UnimplementedError: /home/sergo",0
"File <*>python3.5/site-packages/tensorflow/python/client/session.py, line 1022, in _do_call return fn(*args)[SEP]File <*>python3.5/site-packages/tensorflow/python/client/session.py, line 1004, in _run_fn status, run_metadata)[SEP]File <*>python3.5/contextlib.py, line 66, in __exit__ next(self.gen)[SEP]File <*>python3.5/site-packages/tensorflow/python/framework/errors_impl.py, line 469, in raise_exception_on_not_ok_status pywrap_tensorflow.TF_GetCode(status))[SEP]tensorflow.python.framework.errors_impl.ResourceExhaustedError: OOM when allocating tensor with shape[14525,14000] [[Node: rnn/basic_lstm_cell/weights/Initializer/random_uniform = Add[T=DT_FLOAT, _class=[""loc:@rnn/basic_lstm_cell/weights""], _device=""/job:localhost/replica:0/task:0/gpu:0""](rnn/basic_lstm_cell/weights/Initializer/random_uniform/mul, rnn/basic_lstm_cell/weights/Initializer/random_uniform/min)]]",0
"File Netzwerk_v0.5.1_gamma.py, line 171, in <module> session.run(tf.global_variables_initializer())[SEP]File <*>python3.5/site-packages/tensorflow/python/client/session.py, line 767, in run run_metadata_ptr)[SEP]File <*>python3.5/site-packages/tensorflow/python/client/session.py, line 965, in _run feed_dict_string, options, run_metadata)[SEP]File <*>python3.5/site-packages/tensorflow/python/client/session.py, line 1015, in _do_run target_list, options, run_metadata)[SEP]File <*>python3.5/site-packages/tensorflow/python/client/session.py, line 1035, in _do_call raise type(e)(node_def, op, message)[SEP]tensorflow.python.framework.errors_impl.ResourceExhaustedError: OOM when allocating tensor with shape[14525,14000] [[Node: rnn/basic_lstm_cell/weights/Initializer/random_uniform = Add[T=DT_FLOAT, _class=[""loc:@rnn/basic_lstm_cell/weights""], _device=""/job:localhost/replica:0/task:0/gpu:0""](rnn/basic_lstm_cell/weights/Initializer/random_uniform/mul, rnn/basic_lstm_cell/weights/Initializer/random_uniform/min)]]",0
